created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo
2020-04-10 16:21:38+00:00,1248647337360207873,"Maverick doesn’t understand social distancing! #schnoodlelove @ Pocahontas, Arkansas https://t.co/ZWBHdFoIm0","maverick ’ understand social distancing schnoodlelove pocahontas arkansas
","{'hashtags': [{'text': 'schnoodlelove', 'indices': [47, 61]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZWBHdFoIm0', 'expanded_url': 'https://www.instagram.com/p/B-zo7gMDRXSyI1B2yGnqXiI42j5rR8MJPbxMZY0/?igshid=1l1m46yae8ez1', 'display_url': 'instagram.com/p/B-zo7gMDRXSy…', 'indices': [85, 108]}]}",0,0,55091,Jennifer R Barnett,239,329,10,1637,Arkansas,"[-90.9734, 36.2636]"
2020-04-10 16:22:44+00:00,1248647614570139652,"Milou loves social distancing (as long as it keeps everyone home and doesn’t apply to her.) 
.
.
.
.
.
#shihtzu #shihtzusofinstagram #shihtzulovers #shihtzulove #shihtzusgram #shihtzusgram_feature… https://t.co/GKf9N0z8hd","milou loves social distancing long keeps everyone home ’ apply shihtzu shihtzusofinstagram shihtzulovers shihtzulove shihtzusgram shihtzusgramfeature…
","{'hashtags': [{'text': 'shihtzu', 'indices': [103, 111]}, {'text': 'shihtzusofinstagram', 'indices': [112, 132]}, {'text': 'shihtzulovers', 'indices': [133, 147]}, {'text': 'shihtzulove', 'indices': [148, 160]}, {'text': 'shihtzusgram', 'indices': [161, 174]}, {'text': 'shihtzusgram_feature', 'indices': [175, 196]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GKf9N0z8hd', 'expanded_url': 'https://www.instagram.com/p/B-zpDgqgbtu/?igshid=gsv62zfedp9t', 'display_url': 'instagram.com/p/B-zpDgqgbtu/…', 'indices': [198, 221]}]}",0,0,24021,Troy Stavros,512,557,30,393,"Knoxville, Tennessee","[-84.15996, 35.87929]"
2020-04-10 16:43:02+00:00,1248652723500826627,"Before the social distancing I saw my friend Suhail for the first time in over a year! I always try to take him somewhere halal, so this time we went to Balade, a Lebanese restaurant I had been meaning to try. I… https://t.co/9o3hMWkR6f","social distancing saw friend suhail first time year always try take somewhere halal time went balade lebanese restaurant meaning try i…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9o3hMWkR6f', 'expanded_url': 'https://www.instagram.com/p/B-zrYDNjKqJ/?igshid=mi4cg1n724o8', 'display_url': 'instagram.com/p/B-zrYDNjKqJ/…', 'indices': [213, 236]}]}",0,1,36061,Marc Starvaggi,1034,891,25,168750,"New York, NY","[-73.98312, 40.7303]"
2020-04-10 16:43:09+00:00,1248652752663830528,#FBF Hangin Tough with jordanknightofficial. A little something to enjoy while we stay home. How’s the quarantine going for you. Stay home and stay safe friends. 🙏😊 @ Tacoma Dome https://t.co/gH9HrBiwUu,"fbf hangin tough jordanknightofficial little something enjoy stay home ’ quarantine going stay home stay safe friends 🙏😊 tacoma dome
","{'hashtags': [{'text': 'FBF', 'indices': [0, 4]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gH9HrBiwUu', 'expanded_url': 'https://www.instagram.com/p/B-zrJVWnI44/?igshid=14dsd0y79qucz', 'display_url': 'instagram.com/p/B-zrJVWnI44/…', 'indices': [179, 202]}]}",0,0,21169,Kat,1017,896,24,2730,"Edmonton, Canada 🇨🇦","[-122.42670506, 47.23679679]"
2020-04-09 21:01:03+00:00,1248355267386814465,"We are happy to make sure you have the best books while you shelter in place, so don't forget to take advantage of our social distancing options through Mail Order, Curbside Delivery, &amp; Local Delivery! 
Contact us… https://t.co/5tl297ip7j","happy make sure best books shelter place dont forget take advantage social distancing options mail order curbside delivery amp local delivery contact us…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5tl297ip7j', 'expanded_url': 'https://www.instagram.com/p/B-xkHEZhhlE/?igshid=3lu6fmrvg9ol', 'display_url': 'instagram.com/p/B-xkHEZhhlE/…', 'indices': [219, 242]}]}",2,2,6073,Knowhere GamesComics,316,391,9,915,"San Marcos, CA","[-117.17860139, 33.13795385]"
2020-04-09 21:01:34+00:00,1248355397120839680,Thoughts? San Francisco :: Orange County recommends face masks as coronavirus protection but stops short of mandate: Health officials on Thursday strongly encouraged employees at businesses open during the pandemic to wear face… https://t.co/66q9mxYDVx #CoronavirusPandemic,"thoughts san francisco orange county recommends face masks protection stops sho mandate health officials thursday strongly encouraged employees businesses open pandemic wear face… pandemic
","{'hashtags': [{'text': 'CoronavirusPandemic', 'indices': [253, 273]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/66q9mxYDVx', 'expanded_url': 'http://dlvr.it/RTVNrC', 'display_url': 'dlvr.it/RTVNrC', 'indices': [229, 252]}]}",0,0,6081,Shaun Haines 力是亮,0,0,0,0,"San Francisco, CA","[-122.40294686, 37.71235651]"
2020-04-09 21:01:35+00:00,1248355401378041857,"Thoughts? San Francisco :: Q&amp;A: Answering teens' questions about coronavirus, school closures, grades, college: Teenagers asked questions about coronavirus school closures, graduation, grads and their families' safety. We… https://t.co/nJT7782YrR #Education #CoronavirusPandemic","thoughts san francisco qampa answering teens questions school closures grades college teenagers asked questions school closures graduation grads families safety we… education pandemic
","{'hashtags': [{'text': 'Education', 'indices': [251, 261]}, {'text': 'CoronavirusPandemic', 'indices': [262, 282]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nJT7782YrR', 'expanded_url': 'http://dlvr.it/RTVNrm', 'display_url': 'dlvr.it/RTVNrm', 'indices': [227, 250]}]}",0,0,6075,Shaun Haines 力是亮,0,0,0,0,"San Francisco, CA","[-122.40294686, 37.71235651]"
2020-04-09 21:01:39+00:00,1248355418524565504,Social distancing and stay at home orders bringing family and community together!#thefrontstepsprojectlkn #feednc #lknimages @ Metzgar Crew https://t.co/gOPpJOsvJQ,"social distancing stay home orders bringing family community togethehefrontstepsprojectlkn feednc lknimages metzgar crew
","{'hashtags': [{'text': 'thefrontstepsprojectlkn', 'indices': [81, 105]}, {'text': 'feednc', 'indices': [106, 113]}, {'text': 'lknimages', 'indices': [114, 124]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gOPpJOsvJQ', 'expanded_url': 'https://www.instagram.com/p/B-xkLfVgvKljJiOhy2A7yZ109D7X6C84OFJIaw0/?igshid=18zoevudn32co', 'display_url': 'instagram.com/p/B-xkLfVgvKlj…', 'indices': [140, 163]}]}",0,0,37097,Pete Metzgar,921,1676,135,10260,"Mooresville, NC","[-80.91774295, 35.5764837]"
2020-04-09 21:02:22+00:00,1248355599399731202,"COViD-19 @ Canyon Country, Santa Clarita, California https://t.co/5fxJlhmU1a","canyon country santa clarita california
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5fxJlhmU1a', 'expanded_url': 'https://www.instagram.com/p/B-xkKh5A7QLNt2tb8EkKN0o8rdlD00_q5IAcJ00/?igshid=1ug18hgbffbsd', 'display_url': 'instagram.com/p/B-xkKh5A7QLN…', 'indices': [53, 76]}]}",0,0,6037,Kevin Peter Cross,60,772,0,10,"Canyon Country, CA","[-118.45404106, 34.41043578]"
2020-04-09 21:24:14+00:00,1248361101605195777,"Tighten it Thursday! Everyone must do their part during this COVID-19 time to slow and eventually stop this pandemic. #tightenitthursday #thecptmotivates #christalk @ Fort Hood, Texas https://t.co/f2xHJxtWBk","tighten thursday everyone must pa time slow eventually stop pandemic tightenitthursday thecptmotivates christalk fo hood texas
","{'hashtags': [{'text': 'tightenitthursday', 'indices': [118, 136]}, {'text': 'thecptmotivates', 'indices': [137, 153]}, {'text': 'christalk', 'indices': [154, 164]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/f2xHJxtWBk', 'expanded_url': 'https://www.instagram.com/p/B-xmiWMpDGh/?igshid=19epq22ioi7id', 'display_url': 'instagram.com/p/B-xmiWMpDGh/…', 'indices': [184, 207]}]}",0,0,,Christopher,2,8,0,18,,"[-97.79842, 31.12268]"
2020-04-09 21:26:19+00:00,1248361626404818947,"#quarantinelife #crownroyal #peach #saltedcaramel #lasvegas @ North Las Vegas, Nevada https://t.co/km0pGFLRqc","quarantinelife crownroyal peach saltedcaramel lasvegas noh las vegas nevada
","{'hashtags': [{'text': 'quarantinelife', 'indices': [0, 15]}, {'text': 'crownroyal', 'indices': [16, 27]}, {'text': 'peach', 'indices': [28, 34]}, {'text': 'saltedcaramel', 'indices': [35, 49]}, {'text': 'lasvegas', 'indices': [50, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/km0pGFLRqc', 'expanded_url': 'https://www.instagram.com/p/B-xm_7vhSyF/?igshid=1wkkfyxml29ys', 'display_url': 'instagram.com/p/B-xm_7vhSyF/…', 'indices': [86, 109]}]}",0,0,36043,Joy Smith,136,978,4,60,OHIO ,"[-115.147, 36.2285]"
2020-04-09 21:26:37+00:00,1248361701751361536,"Today is a very important day for me and my English classmates, because despite the difficulties imposed by the covid-19, we managed to finish our semester.Thanks for my teacher.  “Viva la Vida”… https://t.co/itVFdQyFRD","today impoant day english classmates despite difficulties imposed managed finish semestehanks teacher “ viva la vida ” …
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/itVFdQyFRD', 'expanded_url': 'https://www.instagram.com/p/B-xnCPiHT6J/?igshid=po9s4iad3u8s', 'display_url': 'instagram.com/p/B-xnCPiHT6J/…', 'indices': [196, 219]}]}",0,0,42125,Art Academy Dance,6,49,0,3,"California, USA","[-118.13083333, 33.93805556]"
2020-04-09 21:26:44+00:00,1248361730545274882,"Covid 10B: oil paint on wax paper

#MIKEinc #kahnlesrule #feministdad #rawpower #nashville #beprolific #minimalism #modern #sustainability #interiordesign #civilengineering #landscapearchitecture #fashiondesign… https://t.co/GJA0zJrRs6","b oil paint wax paper mikeinc kahnlesrule feministdad rawpower nashville beprolific minimalism modern sustainability interiordesign civilengineering landscapearchitecture fashiondesign…
","{'hashtags': [{'text': 'MIKEinc', 'indices': [35, 43]}, {'text': 'kahnlesrule', 'indices': [44, 56]}, {'text': 'feministdad', 'indices': [57, 69]}, {'text': 'rawpower', 'indices': [70, 79]}, {'text': 'nashville', 'indices': [80, 90]}, {'text': 'beprolific', 'indices': [91, 102]}, {'text': 'minimalism', 'indices': [103, 114]}, {'text': 'modern', 'indices': [115, 122]}, {'text': 'sustainability', 'indices': [123, 138]}, {'text': 'interiordesign', 'indices': [139, 154]}, {'text': 'civilengineering', 'indices': [155, 172]}, {'text': 'landscapearchitecture', 'indices': [173, 195]}, {'text': 'fashiondesign', 'indices': [196, 210]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GJA0zJrRs6', 'expanded_url': 'https://www.instagram.com/p/B-xnC-lh2Xu/?igshid=1punr2mtxyoly', 'display_url': 'instagram.com/p/B-xnC-lh2Xu/…', 'indices': [212, 235]}]}",1,0,47187,MikeKahnle,153,233,34,11,"Brentwood, TN","[-86.7925, 36.0265]"
2020-04-09 21:27:32+00:00,1248361932559495168,Thoughts? San Francisco:: Coronavirus Update: Owners Of Nursing Home With Deadly COVID-19 Outbreak Cited For Previous Violations https://t.co/hX2Fr4Bw4h #Coronavirus #EastBayNews #Local #News @HainesForSF 2020,"thoughts san francisco update owners nursing home deadly outbreak cited previous violations eastbaynews local news hainesforsf
","{'hashtags': [{'text': 'Coronavirus', 'indices': [153, 165]}, {'text': 'EastBayNews', 'indices': [166, 178]}, {'text': 'Local', 'indices': [179, 185]}, {'text': 'News', 'indices': [186, 191]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HainesForSF', 'name': 'Shaun Haines 力是亮', 'id': 853007708814954496, 'id_str': '853007708814954496', 'indices': [192, 204]}], 'urls': [{'url': 'https://t.co/hX2Fr4Bw4h', 'expanded_url': 'http://dlvr.it/RTVRss', 'display_url': 'dlvr.it/RTVRss', 'indices': [129, 152]}]}",0,0,6075,Shaun Haines 力是亮,0,0,0,0,"San Francisco, CA","[-122.3958528, 37.7929728]"
2020-04-09 21:45:40+00:00,1248366495765233664,"#socialdistancing #coronavirus #covid19
I miss seeing all my work peeps everyday but I love being able to clock out and still have time to get into the pool before dinner time. #happyplace… https://t.co/QQZ0xHhajX","socialdistancing miss seeing work peeps everyday love able clock still time get pool dinner time happyplace…
","{'hashtags': [{'text': 'socialdistancing', 'indices': [0, 17]}, {'text': 'coronavirus', 'indices': [18, 30]}, {'text': 'covid19', 'indices': [31, 39]}, {'text': 'happyplace', 'indices': [177, 188]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QQZ0xHhajX', 'expanded_url': 'https://www.instagram.com/p/B-xpNm9BRHgMMezWWxb1J2s99keH-c4_eckXK40/?igshid=qrokpfncal5x', 'display_url': 'instagram.com/p/B-xpNm9BRHgM…', 'indices': [190, 213]}]}",0,1,37157,Julie,106,70,1,38,"Midway, Gulf Breeze, FL","[-81.51846, 30.38036]"
2020-04-09 21:46:55+00:00,1248366810392662020,"Recent news suggest that social distancing has helped to band the curve. However we need to continue the same for bit longer before we are out of the woods. While you are doing your part, use our telemedicine… https://t.co/H26g15QHdg","recent news suggest social distancing helped band curve however need continue bit longer woods pa use telemedicine…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/H26g15QHdg', 'expanded_url': 'https://www.instagram.com/p/B-xpW_UhTkg/?igshid=37wfoa2afkvk', 'display_url': 'instagram.com/p/B-xpW_UhTkg/…', 'indices': [210, 233]}]}",0,0,17031,Epic Urgent & Family,55,192,8,46,"Palatine, IL","[-88.02398631, 42.13939166]"
2020-04-09 21:47:22+00:00,1248366922951000064,#cfmokena #crossfitmokena #stayhome #crossfit #strongertogether @ CrossFit Mokena https://t.co/RiVoaGzoPd,"cfmokena crossfitmokena stayhome crossfit strongeogether crossfit mokena
","{'hashtags': [{'text': 'cfmokena', 'indices': [0, 9]}, {'text': 'crossfitmokena', 'indices': [10, 25]}, {'text': 'stayhome', 'indices': [26, 35]}, {'text': 'crossfit', 'indices': [36, 45]}, {'text': 'strongertogether', 'indices': [46, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RiVoaGzoPd', 'expanded_url': 'https://www.instagram.com/p/B-xpaP_BNfd/?igshid=avsfcsdpvb6v', 'display_url': 'instagram.com/p/B-xpaP_BNfd/…', 'indices': [82, 105]}]}",0,0,17197,Cfmokena,80,125,5,27,"Mokena, IL","[-87.8213906, 41.543401]"
2020-04-06 01:48:57+00:00,1246978168726134785,"More covid, more p rail. That last trick totally counts too. hyped I learned to switch true top soyale #bladerdad @ Portland, Oregon https://t.co/MiVpjsGkku","p rail last trick totally counts hyped learned switch true top soyale bladerdad poland oregon
","{'hashtags': [{'text': 'bladerdad', 'indices': [103, 113]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MiVpjsGkku', 'expanded_url': 'https://www.instagram.com/p/B-nxwiEATTB/?igshid=g1zfajy31lan', 'display_url': 'instagram.com/p/B-nxwiEATTB/…', 'indices': [133, 156]}]}",0,0,41005,Deal With it,1138,209,12,1,"Portland, OR","[-122.678249, 45.518237]"
2020-04-06 01:00:44+00:00,1246966034101395461,Altro disco sottovalutatissimo #courteneers #stayhome https://t.co/po7p9hegzh,"altro disco sottovalutatissimo coueneers stayhome
","{'hashtags': [{'text': 'courteneers', 'indices': [31, 43]}, {'text': 'stayhome', 'indices': [44, 53]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1246966028548149248, 'id_str': '1246966028548149248', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EU4c_wqXkAA3yhm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EU4c_wqXkAA3yhm.jpg', 'url': 'https://t.co/po7p9hegzh', 'display_url': 'pic.twitter.com/po7p9hegzh', 'expanded_url': 'https://twitter.com/gnokko21/status/1246966034101395461/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",0,0,36061,Massimo Gnocchini,183,506,7,31714,"New York, NY","[-74.0089388, 40.7867701]"
2020-04-06 01:01:09+00:00,1246966139336437761,"ANOTHER Corona around the Moon for Palm Sunday... #pa #pennsylvania #igersoftheday #iger #igers #igeroftheday #picoftheday #photooftheday #pictureoftheday #photographyoftheday #photographoftheday @ Plains Township,… https://t.co/hxirl3Pnxy","another around moon palm sunday pa pennsylvania igersoftheday iger igers igeroftheday picoftheday photooftheday pictureoftheday photographyoftheday photographoftheday plains township…
","{'hashtags': [{'text': 'pa', 'indices': [50, 53]}, {'text': 'pennsylvania', 'indices': [54, 67]}, {'text': 'igersoftheday', 'indices': [68, 82]}, {'text': 'iger', 'indices': [83, 88]}, {'text': 'igers', 'indices': [89, 95]}, {'text': 'igeroftheday', 'indices': [96, 109]}, {'text': 'picoftheday', 'indices': [110, 122]}, {'text': 'photooftheday', 'indices': [123, 137]}, {'text': 'pictureoftheday', 'indices': [138, 154]}, {'text': 'photographyoftheday', 'indices': [155, 175]}, {'text': 'photographoftheday', 'indices': [176, 195]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hxirl3Pnxy', 'expanded_url': 'https://www.instagram.com/p/B-nsaFvHL7T/?igshid=1e17k843c3p09', 'display_url': 'instagram.com/p/B-nsaFvHL7T/…', 'indices': [216, 239]}]}",0,0,42079,Len Benzi,104,78,14,9,"Wilkes-Barre, PA","[-75.74138889, 41.26666667]"
2020-04-06 01:01:26+00:00,1246966210408992768,"Another one lol

Snap christelbastida 
Fb Dr. Christel Bastida

#snapfilter #snapchat #covid #lockdown #picofthenight @ Northside, Houston https://t.co/XVbSVcXB5g","another one lol snap christelbastida fb dr christel bastida snapfilter snapchat lockdown picofthenight nohside houston
","{'hashtags': [{'text': 'snapfilter', 'indices': [64, 75]}, {'text': 'snapchat', 'indices': [76, 85]}, {'text': 'covid', 'indices': [86, 92]}, {'text': 'lockdown', 'indices': [93, 102]}, {'text': 'picofthenight', 'indices': [103, 117]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XVbSVcXB5g', 'expanded_url': 'https://www.instagram.com/p/B-nscSwnVlb/?igshid=10sa08n1ca428', 'display_url': 'instagram.com/p/B-nscSwnVlb/…', 'indices': [139, 162]}]}",0,0,48201,Dr. Christel Bastida,61,557,0,52,"Houston, TX","[-95.35998435, 29.7778457]"
